Nr;Color;Sensor0;Red0;Green0;Blue0;Intensity0;Sensor1;Red1;Green1;Blue1;Intensity1
108423;Orange;0;17;20;14;5;1;32;32;26;10
108424;Orange;0;18;20;14;5;1;32;33;26;10
108425;Orange;0;17;20;15;5;1;32;33;26;10
108426;Orange;0;18;20;15;5;1;32;33;26;10
108427;Orange;0;17;20;15;5;1;32;33;26;10
108428;Orange;0;17;20;14;5;1;24;32;26;9
108429;Orange;0;18;20;14;5;1;32;32;26;10
108430;Orange;0;17;20;15;5;1;32;33;26;10
108431;Orange;0;17;20;14;5;1;32;33;26;10
108432;Orange;0;17;20;15;5;1;32;33;26;10
108433;Orange;0;18;20;15;5;1;32;33;26;10
108434;Orange;0;11;20;15;5;1;32;33;26;10
108435;Orange;0;17;20;15;5;1;32;32;26;10
108436;Orange;0;17;20;15;5;1;32;33;26;10
108437;Orange;0;17;20;15;5;1;32;33;26;10
108438;Orange;0;17;20;15;5;1;32;33;26;10
108439;Orange;0;17;20;15;5;1;32;33;26;10
108440;Orange;0;17;20;14;5;1;32;33;18;10
108441;Orange;0;17;20;15;5;1;32;33;26;10
108442;Orange;0;17;20;15;5;1;32;32;26;10
108443;Orange;0;17;20;15;5;1;32;33;26;10
108444;Orange;0;17;20;14;5;1;32;33;26;10
108445;Orange;0;17;20;14;5;1;32;33;26;10
108446;Orange;0;17;20;12;5;1;32;33;26;10
108447;Orange;0;17;20;15;5;1;32;32;26;10
108448;Orange;0;17;20;15;5;1;32;33;26;10
108449;Orange;0;17;20;14;5;1;32;33;26;10
108450;Orange;0;17;20;15;5;1;32;33;26;10
108451;Orange;0;17;20;14;5;1;32;33;26;10
108452;Orange;0;17;20;15;5;1;32;32;26;10
108453;Orange;0;23;20;14;5;1;32;33;26;10
108454;Orange;0;17;20;14;5;1;32;32;26;10
108455;Orange;0;17;20;14;5;1;32;33;26;10
108456;Orange;0;17;20;14;5;1;32;33;26;10
108457;Orange;0;17;20;15;5;1;32;33;26;10
108458;Orange;0;17;20;14;5;1;32;33;26;10
108459;Orange;0;17;20;14;5;1;32;32;26;10
108460;Orange;0;17;20;14;5;1;32;33;26;10
108461;Orange;0;17;20;14;5;1;32;33;26;10
108462;Orange;0;17;20;15;5;1;32;33;26;10
108463;Orange;0;17;25;14;5;1;32;33;26;10
108464;Orange;0;17;20;15;5;1;32;33;26;6
108465;Orange;0;17;20;14;5;1;32;32;26;10
108466;Orange;0;17;20;14;5;1;32;33;26;10
108467;Orange;0;17;20;14;5;1;32;33;26;10
108468;Orange;0;17;20;14;5;1;32;33;26;10
108469;Orange;0;17;20;14;5;1;32;33;26;10
108470;Orange;0;17;20;14;5;1;32;33;26;10
108471;Orange;0;17;20;14;5;1;32;33;26;10
108472;Orange;0;17;22;14;5;1;32;32;26;10
108473;Orange;0;17;20;14;5;1;32;33;26;10
108474;Orange;0;17;20;15;5;1;32;33;26;10
108475;Orange;0;17;20;14;5;1;32;33;26;10
108476;Orange;0;17;20;14;5;1;32;33;26;10
108477;Orange;0;17;20;14;5;1;32;32;26;10
108478;Orange;0;17;20;14;5;1;32;33;26;10
108479;Orange;0;17;20;14;5;1;32;33;26;10
108480;Orange;0;17;20;14;5;1;32;33;26;10
108481;Orange;0;17;20;14;5;1;32;33;26;10
108482;Orange;0;17;20;15;5;1;32;33;23;10
108483;Orange;0;17;20;14;5;1;32;33;26;10
108484;Orange;0;17;20;14;5;1;32;33;26;10
108485;Orange;0;17;20;14;5;1;32;32;26;10
108486;Orange;0;17;20;14;5;1;32;33;26;10
108487;Orange;0;17;20;14;5;1;32;33;26;10
108488;Orange;0;17;20;14;5;1;32;33;26;10
108489;Orange;0;17;20;14;5;1;32;32;26;10
108490;Orange;0;17;20;14;5;1;32;33;26;10
108491;Orange;0;17;20;15;5;1;32;33;26;10
108492;Orange;0;17;20;14;5;1;32;33;26;10
108493;Orange;0;17;20;14;5;1;32;33;26;10
108494;Orange;0;17;20;14;5;1;32;33;26;10
108495;Orange;0;17;20;14;5;1;32;32;26;10
108496;Orange;0;17;20;14;5;1;32;33;26;10
108497;Orange;0;17;20;14;5;1;32;32;26;10
108498;Orange;0;17;20;15;5;1;32;33;26;10
108499;Orange;0;17;20;14;5;1;32;33;26;10
108500;Orange;0;17;20;14;5;1;32;33;26;10
108501;Orange;0;17;20;14;5;1;39;33;26;10
108502;Orange;0;17;20;14;5;1;32;32;26;10
108503;Orange;0;17;20;14;5;1;32;32;26;10
108504;Orange;0;17;20;14;5;1;32;33;26;10
108505;Orange;0;17;20;14;5;1;32;33;26;10
108506;Orange;0;17;20;15;5;1;32;33;26;10
108507;Orange;0;17;20;15;5;1;32;33;26;10
108508;Orange;0;17;20;14;5;1;32;32;26;10
108509;Orange;0;17;20;14;5;1;32;32;26;10
108510;Orange;0;17;20;14;5;1;32;32;26;10
108511;Orange;0;17;20;14;5;1;32;33;26;10
108512;Orange;0;17;20;14;5;1;32;33;26;10
108513;Orange;0;17;20;14;5;1;32;33;26;14
108514;Orange;0;17;20;14;5;1;32;33;26;10
108515;Orange;0;17;19;14;5;1;32;32;26;10
108516;Orange;0;17;20;14;5;1;32;33;26;10
108517;Orange;0;17;20;14;5;1;32;33;26;10
108518;Orange;0;17;20;14;5;1;32;33;26;10
108519;Orange;0;17;20;14;5;1;32;33;26;10
108520;Orange;0;17;20;14;5;1;32;32;26;10
108521;Orange;0;17;20;14;5;1;32;33;26;10
108522;Orange;0;17;20;14;5;1;32;33;26;10
108523;Orange;0;17;20;14;5;1;32;33;26;10
108524;Orange;0;17;20;14;5;1;32;33;26;10
108525;Orange;0;17;20;14;5;1;32;33;26;10
108526;Orange;0;17;20;14;5;1;32;32;26;10
108527;Orange;0;17;20;14;5;1;32;32;26;10
108528;Orange;0;17;19;14;5;1;32;33;26;10
108529;Orange;0;17;20;14;5;1;32;33;26;10
108530;Orange;0;17;19;14;5;1;32;33;26;10
108531;Orange;0;17;20;14;5;1;32;33;26;10
108532;Orange;0;17;20;14;5;1;32;33;26;10
108533;Orange;0;17;20;14;5;1;32;38;26;10
108534;Orange;0;17;20;14;5;1;32;32;26;10
108535;Orange;0;17;20;14;5;1;32;33;26;10
108536;Orange;0;17;20;14;5;1;32;33;26;10
108537;Orange;0;17;20;14;5;1;32;33;26;10
108538;Orange;0;17;20;14;5;1;32;32;26;10
108539;Orange;0;17;20;14;5;1;32;32;26;10
108540;Orange;0;17;20;14;5;1;32;33;26;10
108541;Orange;0;17;20;14;5;1;32;33;26;10
108542;Orange;0;17;19;14;5;1;32;32;26;10
108543;Orange;0;17;20;14;5;1;32;33;26;10
108544;Orange;0;17;19;15;5;1;32;33;26;10
108545;Orange;0;17;20;14;5;1;32;33;26;10
108546;Orange;0;17;20;14;5;1;32;33;26;10
108547;Orange;0;17;20;14;5;1;32;33;26;10
108548;Orange;0;17;20;14;5;1;32;33;26;10
108549;Orange;0;17;20;14;5;1;32;33;26;10
108550;Orange;0;17;20;14;5;1;32;32;26;10
108551;Orange;0;17;19;11;5;1;32;33;26;10
108552;Orange;0;17;20;15;5;1;32;33;26;10
108553;Orange;0;17;20;14;5;1;32;33;26;10
108554;Orange;0;17;20;15;5;1;32;27;26;10
108555;Orange;0;17;20;14;5;1;32;33;26;10
108556;Orange;0;17;19;14;5;1;32;33;26;10
108557;Orange;0;17;20;14;5;1;32;33;26;10
108558;Orange;0;13;19;14;5;1;32;32;26;10
108559;Orange;0;17;20;14;5;1;32;33;26;10
108560;Orange;0;17;20;14;5;1;32;33;26;10
108561;Orange;0;17;19;14;5;1;32;33;26;10
108562;Orange;0;17;19;14;5;1;32;32;26;10
108563;Orange;0;17;20;14;5;1;32;33;26;10
108564;Orange;0;17;20;14;5;1;32;32;26;10
108565;Orange;0;17;20;14;5;1;32;33;26;10
108566;Orange;0;17;20;14;5;1;32;33;26;10
108567;Orange;0;17;20;14;5;1;32;32;26;10
108568;Orange;0;17;19;14;5;1;32;33;26;10
108569;Orange;0;17;20;14;5;1;32;32;26;10
108570;Orange;0;17;19;15;5;1;32;32;26;10
108571;Orange;0;17;20;14;5;1;32;33;26;10
108572;Orange;0;17;20;14;5;1;32;33;26;10
108573;Orange;0;17;19;14;5;1;32;33;26;10
108574;Orange;0;17;20;14;5;1;32;33;26;10
108575;Orange;0;17;19;14;5;1;32;33;26;10
108576;Orange;0;17;20;14;5;1;32;33;26;10
108577;Orange;0;17;20;14;5;1;32;33;26;10
108578;Orange;0;17;20;14;5;1;32;33;26;10
108579;Orange;0;17;20;14;5;1;32;33;26;10
108580;Orange;0;17;20;14;5;1;32;32;26;10
108581;Orange;0;17;20;14;5;1;32;32;26;10
108582;Orange;0;17;19;12;5;1;32;33;26;10
108583;Orange;0;17;20;15;5;1;32;33;26;10
108584;Orange;0;17;20;14;5;1;32;33;26;10
108585;Orange;0;17;20;14;5;1;32;33;26;10
108586;Orange;0;17;19;14;5;1;32;33;26;10
108587;Orange;0;17;19;14;5;1;32;33;26;10
108588;Orange;0;17;19;14;5;1;32;33;26;10
108589;Orange;0;17;20;14;5;1;32;33;26;10
108590;Orange;0;17;20;14;5;1;32;33;26;10
108591;Orange;0;17;20;14;5;1;32;33;26;10
108592;Orange;0;17;20;14;5;1;32;33;26;10
108593;Orange;0;17;25;14;5;1;32;32;26;10
108594;Orange;0;17;20;15;5;1;32;33;26;10
108595;Orange;0;17;20;14;5;1;32;33;26;10
108596;Orange;0;17;20;14;5;1;27;33;26;10
108597;Orange;0;17;20;14;5;1;32;33;26;10
108598;Orange;0;17;20;14;5;1;32;32;26;10
108599;Orange;0;17;20;14;5;1;32;33;26;10
108600;Orange;0;17;19;14;5;1;32;33;26;10
108601;Orange;0;17;20;14;5;1;32;33;26;10
108602;Orange;0;17;20;14;5;1;32;33;26;10
108603;Orange;0;17;20;14;5;1;32;33;26;10
108604;Orange;0;17;20;14;5;1;32;33;26;10
108605;Orange;0;17;19;14;5;1;32;33;26;10
108606;Orange;0;17;19;14;5;1;32;33;26;10
108607;Orange;0;17;20;14;5;1;32;32;26;10
108608;Orange;0;17;20;14;5;1;32;33;26;10
108609;Orange;0;17;20;14;5;1;32;33;26;10
108610;Orange;0;17;20;14;5;1;32;32;26;10
108611;Orange;0;17;20;14;5;1;32;33;26;10
108612;Orange;0;17;19;14;5;1;32;32;26;10
108613;Orange;0;17;20;13;5;1;32;33;26;10
108614;Orange;0;17;20;14;5;1;32;33;26;10
108615;Orange;0;17;20;14;5;1;32;33;26;10
108616;Orange;0;17;19;14;5;1;32;32;26;10
108617;Orange;0;17;19;14;5;1;32;32;26;10
108618;Orange;0;17;19;14;5;1;32;32;26;10
108619;Orange;0;17;20;14;5;1;32;33;26;10
108620;Orange;0;17;20;14;5;1;32;33;26;10
108621;Orange;0;17;20;14;5;1;32;33;26;10
108622;Orange;0;17;19;14;5;1;32;33;26;10
108623;Orange;0;17;20;14;5;1;32;33;26;10
108624;Orange;0;17;20;14;5;1;32;33;26;10
108625;Orange;0;17;20;14;5;1;32;33;26;10
108626;Orange;0;17;20;14;5;1;32;33;26;10
108627;Orange;0;17;20;14;5;1;32;33;26;10
108628;Orange;0;17;19;14;5;1;32;32;20;10
108629;Orange;0;17;20;14;5;1;32;32;26;10
108630;Orange;0;17;19;14;5;1;32;33;26;10
108631;Orange;0;17;20;14;5;1;32;33;26;10
108632;Orange;0;17;20;14;5;1;32;33;26;10
108633;Orange;0;17;20;14;5;1;32;33;26;10
108634;Orange;0;17;19;14;5;1;32;33;26;10
108635;Orange;0;17;20;14;5;1;32;33;26;10
108636;Orange;0;17;19;14;5;1;32;33;26;10
108637;Orange;0;17;20;14;5;1;32;33;26;10
108638;Orange;0;17;20;14;5;1;32;33;26;10
108639;Orange;0;17;20;14;5;1;32;38;26;10
108640;Orange;0;17;19;14;5;1;32;33;26;10
108641;Orange;0;17;20;14;5;1;32;32;26;10
108642;Orange;0;17;19;14;5;1;32;33;26;10
108643;Orange;0;17;20;14;5;1;32;33;26;10
108644;Orange;0;17;20;14;5;1;32;33;26;10
108645;Orange;0;17;20;14;5;1;31;33;26;10
108646;Orange;0;17;20;14;5;1;32;33;26;10
108647;Orange;0;17;20;14;5;1;32;32;26;10
108648;Orange;0;17;20;14;5;1;32;33;26;10
108649;Orange;0;17;20;14;5;1;32;33;26;10
108650;Orange;0;17;20;14;5;1;32;33;26;10
108651;Orange;0;17;20;14;5;1;32;33;26;10
108652;Orange;0;17;20;14;5;1;32;33;26;10
108653;Orange;0;17;20;14;5;1;32;33;26;10
108654;Orange;0;17;20;14;5;1;32;33;26;10
108655;Orange;0;17;20;15;5;1;32;33;26;10
108656;Orange;0;14;20;14;5;1;32;33;26;10
108657;Orange;0;17;20;14;5;1;32;33;26;10
108658;Orange;0;17;19;14;5;1;32;33;26;10
108659;Orange;0;17;20;14;5;1;32;33;26;10
108660;Orange;0;17;20;14;5;1;32;34;26;10
108661;Orange;0;17;20;14;5;1;32;33;26;10
108662;Orange;0;17;20;14;5;1;32;33;26;10
108663;Orange;0;17;21;14;5;1;32;33;26;10
108664;Orange;0;17;19;14;5;1;32;33;26;10
108665;Orange;0;17;20;14;5;1;32;33;26;10
108666;Orange;0;17;20;14;5;1;32;33;26;10
108667;Orange;0;17;20;15;5;1;32;33;26;10
108668;Orange;0;17;20;14;5;1;32;33;26;10
108669;Orange;0;17;20;14;5;1;32;33;26;12
108670;Orange;0;17;20;14;5;1;32;33;26;10
108671;Orange;0;17;19;14;5;1;32;33;26;10
108672;Orange;0;17;20;14;5;1;32;33;26;10
108673;Orange;0;17;20;14;5;1;32;35;26;10
108674;Orange;0;17;20;14;5;1;32;33;26;10
108675;Orange;0;17;20;15;5;1;32;33;26;10
108676;Orange;0;17;21;14;5;1;32;33;26;10
108677;Orange;0;17;20;14;5;1;32;32;26;10
108678;Orange;0;17;20;14;5;1;32;32;26;10
108679;Orange;0;17;20;14;5;1;32;33;26;10
108680;Orange;0;17;20;14;5;1;32;33;26;10
108681;Orange;0;17;20;14;5;1;32;33;26;10
108682;Orange;0;17;20;14;5;1;32;33;26;10
108683;Orange;0;17;19;14;5;1;32;33;26;10
108684;Orange;0;17;20;14;5;1;32;33;26;10
108685;Orange;0;17;20;15;5;1;32;33;26;10
108686;Orange;0;17;20;15;5;1;32;33;26;10
108687;Orange;0;17;20;14;5;1;32;33;26;10
108688;Orange;0;17;19;14;5;1;32;33;26;10
108689;Orange;0;17;20;14;5;1;32;33;26;10
108690;Orange;0;17;20;14;5;1;32;33;26;10
108691;Orange;0;17;20;14;5;1;32;33;26;10
108692;Orange;0;17;20;14;5;1;32;33;26;10
108693;Orange;0;17;20;14;5;1;32;33;26;10
108694;Orange;0;17;20;15;5;1;32;33;26;10
108695;Orange;0;17;20;14;5;1;32;33;26;10
108696;Orange;0;17;19;14;5;1;32;33;26;10
108697;Orange;0;17;20;15;5;1;32;33;26;10
108698;Orange;0;17;20;14;5;1;32;33;26;10
108699;Orange;0;17;20;14;5;1;32;33;26;10
108700;Orange;0;17;20;14;5;1;32;33;26;7
108701;Orange;0;17;20;14;5;1;32;33;26;10
108702;Orange;0;17;20;15;5;1;32;33;26;10
108703;Orange;0;17;20;15;5;1;32;33;26;10
108704;Orange;0;17;20;14;5;1;32;33;26;10
108705;Orange;0;17;20;14;5;1;32;33;26;5
108706;Orange;0;17;20;14;5;1;32;33;26;10
108707;Orange;0;17;20;14;5;1;32;33;26;10
108708;Orange;0;17;20;14;5;1;32;33;26;10
108709;Orange;0;17;20;14;5;1;32;33;26;10
108710;Orange;0;17;20;15;5;1;32;33;26;10
108711;Orange;0;17;20;14;5;1;32;33;26;10
108712;Orange;0;17;20;14;5;1;32;33;26;10
108713;Orange;0;17;20;14;5;1;32;33;26;10
108714;Orange;0;17;20;14;5;1;32;33;26;10
108715;Orange;0;17;20;14;5;1;32;33;26;10
108716;Orange;0;17;20;14;5;1;32;33;26;10
108717;Orange;0;17;20;15;5;1;32;33;26;10
108718;Orange;0;17;19;14;5;1;32;33;26;10
108719;Orange;0;17;20;14;5;1;32;33;26;10
108720;Orange;0;17;20;14;5;1;32;33;26;10
108721;Orange;0;17;20;14;5;1;32;33;26;10
108722;Orange;0;17;20;14;5;1;32;33;26;10
108723;Orange;0;17;20;15;5;1;32;33;26;10
108724;Orange;0;17;20;14;5;1;32;33;26;10
108725;Orange;0;17;20;14;5;1;32;33;26;10
108726;Orange;0;17;20;14;5;1;32;33;26;10
108727;Orange;0;17;20;14;5;1;32;33;26;10
108728;Orange;0;17;20;14;5;1;32;33;26;10
108729;Orange;0;17;20;14;5;1;32;33;26;10
108730;Orange;0;17;20;14;5;1;32;33;26;10
108731;Orange;0;17;20;14;5;1;32;33;26;10
108732;Orange;0;17;20;14;5;1;32;33;26;10
108733;Orange;0;17;20;14;5;1;40;33;26;10
108734;Orange;0;17;20;15;5;1;32;33;26;10
108735;Orange;0;17;20;14;5;1;32;33;26;10
108736;Orange;0;17;20;14;5;1;32;33;26;10
108737;Orange;0;17;20;14;5;1;32;33;26;10
108738;Orange;0;17;24;15;5;1;32;32;26;10
108739;Orange;0;17;20;14;5;1;32;33;26;10
108740;Orange;0;17;20;14;5;1;32;33;26;10
108741;Orange;0;17;20;14;5;1;32;33;26;10
108742;Orange;0;17;20;14;5;1;32;32;26;10
108743;Orange;0;17;20;14;5;1;32;33;26;10
108744;Orange;0;17;20;14;5;1;32;33;26;10
108745;Orange;0;17;20;15;5;1;32;33;26;10
108746;Orange;0;17;20;15;5;1;32;33;26;10
108747;Orange;0;17;20;14;5;1;32;33;29;10
108748;Orange;0;17;20;14;5;1;32;33;26;10
108749;Orange;0;17;20;15;5;1;32;33;26;10
108750;Orange;0;17;20;14;5;1;32;33;26;10
108751;Orange;0;17;20;15;5;1;32;33;26;10
108752;Orange;0;17;20;14;5;1;32;33;26;10
108753;Orange;0;17;20;15;5;1;32;33;26;10
108754;Orange;0;17;20;14;5;1;32;33;26;10
108755;Orange;0;17;20;14;5;1;32;33;26;10
108756;Orange;0;17;20;14;5;1;32;33;26;10
108757;Orange;0;17;20;14;5;1;32;33;26;10
108758;Orange;0;17;20;13;5;1;32;33;26;10
108759;Orange;0;17;20;14;5;1;32;33;26;10
108760;Orange;0;17;20;14;5;1;32;33;26;10
108761;Orange;0;17;20;14;5;1;32;29;26;10
108762;Orange;0;17;20;14;5;1;32;33;26;10
108763;Orange;0;17;20;14;5;1;32;33;26;10
108764;Orange;0;17;20;14;5;1;32;33;26;10
108765;Orange;0;17;20;14;5;1;32;33;26;10
108766;Orange;0;17;20;14;5;1;32;33;26;10
108767;Orange;0;17;20;14;5;1;32;33;26;10
108768;Orange;0;17;20;14;5;1;32;33;26;10
108769;Orange;0;17;20;14;5;1;32;33;26;10
108770;Orange;0;17;20;14;5;1;32;33;26;10
108771;Orange;0;17;20;14;5;1;32;33;26;10
108772;Orange;0;17;20;15;5;1;32;33;26;10
108773;Orange;0;17;20;14;5;1;32;33;26;10
108774;Orange;0;17;20;14;5;1;32;33;26;10
108775;Orange;0;17;20;14;5;1;32;33;26;10
108776;Orange;0;17;20;15;5;1;32;33;26;10
108777;Orange;0;17;20;15;5;1;32;29;26;10
108778;Orange;0;17;20;14;5;1;32;33;26;10
108779;Orange;0;17;20;14;5;1;32;33;26;10
108780;Orange;0;17;20;15;5;1;32;33;26;10
108781;Orange;0;17;20;15;5;1;32;33;26;10
108782;Orange;0;17;20;14;5;1;32;33;26;10
108783;Orange;0;17;20;15;5;1;32;33;26;10
108784;Orange;0;17;20;14;5;1;32;33;26;10
108785;Orange;0;17;20;14;5;1;32;33;26;10
108786;Orange;0;17;20;14;5;1;32;33;26;10
108787;Orange;0;17;20;14;5;1;32;33;26;10
108788;Orange;0;17;20;14;5;1;32;33;26;10
108789;Orange;0;17;20;14;5;1;32;33;26;10
108790;Orange;0;17;20;14;5;1;32;33;26;10
108791;Orange;0;17;20;14;5;1;32;33;26;10
108792;Orange;0;17;20;14;5;1;32;33;26;10
108793;Orange;0;17;20;14;5;1;32;32;26;10
108794;Orange;0;17;20;14;5;1;32;33;26;10
108795;Orange;0;17;20;14;5;1;32;33;26;10
108796;Orange;0;17;20;15;5;1;32;33;26;10
108797;Orange;0;17;20;15;5;1;32;33;26;10
108798;Orange;0;17;20;14;5;1;32;33;26;10
108799;Orange;0;17;13;15;5;1;32;33;26;10
108800;Orange;0;17;20;14;5;1;32;33;26;10
108801;Orange;0;17;20;14;5;1;32;33;27;10
108802;Orange;0;17;20;15;5;1;32;33;26;10
108803;Orange;0;17;20;14;5;1;32;33;26;10
108804;Orange;0;17;20;14;5;1;32;35;26;10
108805;Orange;0;17;20;14;5;1;32;33;27;10
108806;Orange;0;17;20;14;5;1;32;33;27;10
108807;Orange;0;17;20;15;5;1;32;33;26;10
108808;Orange;0;17;20;15;5;1;32;33;26;10
108809;Orange;0;17;20;14;5;1;32;33;26;10
108810;Orange;0;17;20;15;5;1;32;33;26;10
108811;Orange;0;17;20;15;5;1;32;33;26;10
108812;Orange;0;17;20;14;5;1;32;33;26;10
108813;Orange;0;17;20;15;5;1;32;33;26;10
108814;Orange;0;17;20;15;5;1;32;34;26;10
108815;Orange;0;17;20;14;5;1;32;33;26;10
108816;Orange;0;17;20;15;5;1;32;33;26;10
108817;Orange;0;17;20;15;5;1;32;34;22;10
108818;Orange;0;17;20;14;5;1;32;33;26;10
108819;Orange;0;17;20;15;5;1;32;34;26;10
108820;Orange;0;18;20;15;5;1;32;33;26;10
108821;Orange;0;17;20;14;5;1;32;33;26;10
108822;Orange;0;18;20;14;5;1;32;33;26;12
108823;Orange;0;17;20;14;5;1;32;33;26;10
108824;Orange;0;18;20;15;5;1;32;34;27;10
108825;Orange;0;17;20;15;5;1;32;33;26;10
108826;Orange;0;17;20;15;5;1;32;33;26;10
108827;Orange;0;17;20;15;5;1;32;33;26;10
108828;Orange;0;17;20;14;5;1;32;33;26;10
108829;Orange;0;17;20;15;5;1;32;33;26;10
108830;Orange;0;17;20;14;5;1;32;33;27;10
108831;Orange;0;17;20;15;5;1;32;33;27;10
108832;Orange;0;17;20;15;5;1;32;33;26;10
108833;Orange;0;17;20;14;5;1;32;33;26;10
108834;Orange;0;17;20;14;5;1;32;33;26;10
108835;Orange;0;17;20;14;5;1;32;33;26;10
108836;Orange;0;17;20;14;5;1;32;33;26;10
108837;Orange;0;17;20;14;5;1;32;33;26;10
108838;Orange;0;17;20;15;5;1;32;33;26;10
108839;Orange;0;17;20;14;5;1;32;33;26;10
108840;Orange;0;17;20;15;5;1;32;33;26;10
108841;Orange;0;16;20;15;5;1;32;33;26;10
108842;Orange;0;17;20;15;5;1;32;33;26;10
108843;Orange;0;17;20;15;5;1;32;33;26;10
108844;Orange;0;17;20;15;5;1;32;33;26;10
108845;Orange;0;17;20;15;5;1;32;33;26;10
108846;Orange;0;17;20;14;5;1;32;33;26;10
108847;Orange;0;17;20;14;5;1;32;33;26;10
108848;Orange;0;17;20;15;5;1;32;33;26;10
108849;Orange;0;17;20;15;5;1;32;33;26;10
108850;Orange;0;17;20;14;5;1;32;33;27;10
108851;Orange;0;17;20;14;5;1;32;33;26;10
108852;Orange;0;17;20;14;5;1;32;33;26;10
108853;Orange;0;17;20;14;5;1;32;33;26;10
108854;Orange;0;17;20;14;5;1;32;33;27;10
108855;Orange;0;17;20;15;5;1;32;34;26;10
108856;Orange;0;17;20;22;5;1;32;33;27;10
108857;Orange;0;17;20;15;5;1;32;33;26;10
108858;Orange;0;17;20;14;5;1;32;33;26;10
108859;Orange;0;17;20;14;5;1;32;33;26;10
108860;Orange;0;17;20;14;5;1;32;34;27;10
108861;Orange;0;17;20;14;5;1;33;34;22;10
108862;Orange;0;17;20;15;5;1;32;34;27;10
108863;Orange;0;17;20;15;5;1;32;34;27;10
108864;Orange;0;17;20;14;5;1;32;33;26;10
108865;Orange;0;17;20;14;5;1;32;33;26;10
108866;Orange;0;17;20;14;5;1;32;34;26;10
108867;Orange;0;17;20;14;5;1;32;34;27;10
108868;Orange;0;17;20;14;5;1;32;34;27;10
108869;Orange;0;17;20;15;5;1;32;34;27;10
108870;Orange;0;17;20;14;5;1;32;33;27;10
108871;Orange;0;17;20;15;5;1;32;33;27;10
108872;Orange;0;17;20;15;5;1;32;34;27;10
108873;Orange;0;17;20;15;5;1;32;34;27;10
108874;Orange;0;17;20;15;5;1;32;34;27;10
108875;Orange;0;17;20;15;5;1;32;34;32;10
108876;Orange;0;18;20;15;5;1;32;34;27;10
108877;Orange;0;18;20;15;5;1;32;34;27;10
108878;Orange;0;17;20;15;5;1;32;34;27;10
108879;Orange;0;18;20;15;5;1;32;34;27;10
108880;Orange;0;18;20;15;5;1;32;33;27;10
108881;Orange;0;18;20;15;5;1;32;34;27;10
108882;Orange;0;18;20;15;5;1;32;34;27;10
108883;Orange;0;18;20;15;5;1;32;34;29;10
108884;Orange;0;18;20;15;5;1;32;34;27;10
108885;Orange;0;18;20;15;5;1;32;34;27;15
108886;Orange;0;17;20;17;5;1;32;34;27;10
108887;Orange;0;18;20;15;5;1;32;34;27;10
108888;Orange;0;18;20;15;5;1;32;34;27;10
108889;Orange;0;18;20;15;5;1;32;28;27;10
108890;Orange;0;18;21;15;5;1;32;34;27;10
108891;Orange;0;17;20;15;5;1;32;34;27;10
108892;Orange;0;18;20;15;5;1;32;34;27;10
108893;Orange;0;18;20;15;5;1;32;34;27;10
108894;Orange;0;17;20;15;5;1;32;34;27;10
108895;Orange;0;18;20;15;5;1;32;33;27;10
108896;Orange;0;17;20;15;5;1;32;34;27;10
108897;Orange;0;17;20;15;5;1;32;34;27;10
108898;Orange;0;18;20;15;5;1;32;34;27;10
108899;Orange;0;18;20;15;5;1;32;34;27;10
108900;Orange;0;17;20;15;5;1;33;34;27;10
108901;Orange;0;17;20;15;5;1;32;34;27;10
108902;Orange;0;17;20;15;5;1;32;34;27;10
108903;Orange;0;17;20;14;5;1;32;34;27;10
108904;Orange;0;17;20;15;16;1;32;34;27;10
108905;Orange;0;17;20;15;5;1;32;34;27;10
108906;Orange;0;17;20;14;5;1;32;34;27;10
108907;Orange;0;17;20;15;5;1;33;34;26;10
108908;Orange;0;17;20;15;5;1;32;34;26;10
108909;Orange;0;17;20;14;5;1;26;34;27;10
108910;Orange;0;17;20;15;5;1;32;34;27;10
108911;Orange;0;17;20;14;5;1;33;34;27;10
108912;Orange;0;17;20;14;5;1;32;34;27;10
108913;Orange;0;17;20;15;5;1;32;34;27;10
108914;Orange;0;17;20;14;5;1;32;33;27;10
108915;Orange;0;17;20;14;5;1;33;34;27;10
108916;Orange;0;17;20;14;5;1;32;34;27;10
108917;Orange;0;17;26;14;5;1;32;34;27;10
108918;Orange;0;18;20;14;5;1;32;34;27;4
108919;Orange;0;17;20;14;5;1;32;34;27;10
108920;Orange;0;17;20;15;5;1;33;34;27;10
108921;Orange;0;17;20;15;5;1;32;34;27;10
108922;Orange;0;17;20;15;5;1;32;34;27;10
108923;Orange;0;17;20;15;5;1;33;34;27;10
108924;Orange;0;17;20;14;5;1;33;34;27;10
108925;Orange;0;17;20;14;5;1;32;34;27;10
108926;Orange;0;17;20;14;5;1;32;33;27;10
108927;Orange;0;17;20;14;5;1;33;34;21;10
108928;Orange;0;17;20;15;5;1;32;34;27;10
108929;Orange;0;17;20;15;5;1;32;34;27;10
108930;Orange;0;17;20;15;5;1;32;34;27;10
108931;Orange;0;17;20;15;5;1;32;34;27;10
108932;Orange;0;17;20;14;5;1;32;33;27;10
108933;Orange;0;17;20;15;5;1;33;34;27;10
108934;Orange;0;17;20;14;5;1;32;34;27;10
108935;Orange;0;17;20;14;5;1;32;34;27;10
108936;Orange;0;17;20;14;5;1;33;34;27;10
108937;Orange;0;17;13;15;5;1;32;34;27;10
108938;Orange;0;17;20;14;5;1;32;34;27;10
